,actual_target,new_model_prediction,new_model_probability,reference_prediction,reference_probability,new_model_correct,reference_correct,comparison_status
8753,0,1,0.6466666666666666,0,0.27,False,True,reference_only_correct
8754,0,1,0.5066666666666667,0,0.295,False,True,reference_only_correct
8755,0,1,0.5233333333333333,0,0.255,False,True,reference_only_correct
8756,0,1,0.5633333333333334,0,0.31,False,True,reference_only_correct
8757,0,0,0.48,0,0.295,True,True,both_correct
8758,0,0,0.45,0,0.28,True,True,both_correct
8759,0,1,0.5133333333333333,0,0.255,False,True,reference_only_correct
8760,0,1,0.6833333333333333,0,0.26,False,True,reference_only_correct
8761,0,1,0.7,0,0.27,False,True,reference_only_correct
8762,0,1,0.5166666666666667,0,0.311666666667,False,True,reference_only_correct
8812,1,1,0.6,1,0.985,True,True,both_correct
8813,1,1,0.5033333333333333,1,0.92,True,True,both_correct
8814,1,0,0.49666666666666665,1,0.905,False,True,reference_only_correct
8815,1,1,0.5433333333333333,1,0.96,True,True,both_correct
8816,1,1,0.68,1,0.895,True,True,both_correct
8817,1,1,0.6145714285714285,1,0.955,True,True,both_correct
8818,1,1,0.59,1,0.77,True,True,both_correct
8819,1,1,0.54,1,0.88,True,True,both_correct
8820,1,0,0.49666666666666665,1,0.995,False,True,reference_only_correct
8821,1,1,0.72,1,0.97,True,True,both_correct
8822,1,1,0.6366666666666667,1,0.9,True,True,both_correct
8823,1,1,0.62,1,0.975,True,True,both_correct
8824,1,1,0.6033333333333334,1,0.91,True,True,both_correct
8825,1,0,0.49,1,0.925,False,True,reference_only_correct
8826,1,1,0.7633333333333333,1,0.95,True,True,both_correct
8827,1,1,0.65,1,0.97,True,True,both_correct
8828,1,0,0.38333333333333336,1,0.965,False,True,reference_only_correct
8829,1,1,0.58,1,0.815,True,True,both_correct
8830,1,0,0.4266666666666667,1,0.93,False,True,reference_only_correct
8831,1,0,0.30666666666666664,1,0.915,False,True,reference_only_correct
8832,1,1,0.6566666666666666,1,0.905,True,True,both_correct
8833,1,1,0.5266666666666666,1,0.925,True,True,both_correct
8834,1,1,0.64,1,0.995,True,True,both_correct
8835,1,1,0.62,1,0.925,True,True,both_correct
8836,1,0,0.45666666666666667,1,0.915,False,True,reference_only_correct
8837,1,1,0.65,1,0.655,True,True,both_correct
8838,0,1,0.5233333333333333,1,0.725,False,False,both_wrong
8839,0,0,0.47333333333333333,0,0.255,True,True,both_correct
8840,0,1,0.5233333333333333,0,0.235,False,True,reference_only_correct
8841,0,1,0.5233333333333333,0,0.32,False,True,reference_only_correct
8899,1,0,0.32,1,0.99,False,True,reference_only_correct
8900,1,0,0.44666666666666666,1,0.875,False,True,reference_only_correct
8901,1,0,0.37833333333333335,1,0.92,False,True,reference_only_correct
8902,1,0,0.4633333333333333,1,0.975,False,True,reference_only_correct
8903,1,1,0.6166666666666667,1,0.905,True,True,both_correct
8904,1,1,0.5566666666666666,1,0.74,True,True,both_correct
8905,1,1,0.69,1,0.95,True,True,both_correct
8906,1,1,0.5833333333333334,1,0.715,True,True,both_correct
8907,1,1,0.5666666666666667,1,0.895,True,True,both_correct
8908,1,1,0.5933333333333334,1,0.98,True,True,both_correct
8909,1,1,0.6466666666666666,1,0.825,True,True,both_correct
8910,1,1,0.5433333333333333,1,0.95,True,True,both_correct
8911,1,1,0.6366666666666667,1,0.825,True,True,both_correct
8912,1,1,0.5933333333333334,1,0.965,True,True,both_correct
8913,1,1,0.6066666666666667,1,0.975,True,True,both_correct
8914,1,1,0.51,1,0.885,True,True,both_correct
8915,1,1,0.6466666666666666,1,0.835,True,True,both_correct
8916,1,1,0.51,1,0.95,True,True,both_correct
8917,1,1,0.61,1,0.95,True,True,both_correct
8918,1,1,0.61,1,0.72,True,True,both_correct
8919,1,0,0.49333333333333335,1,0.93,False,True,reference_only_correct
8920,1,0,0.48333333333333334,1,0.96,False,True,reference_only_correct
8921,1,1,0.5866666666666667,1,0.95,True,True,both_correct
8922,1,1,0.5666666666666667,1,0.93,True,True,both_correct
8923,1,0,0.49333333333333335,1,0.985,False,True,reference_only_correct
8924,1,1,0.5766666666666667,1,0.995,True,True,both_correct
8925,1,1,0.6033333333333334,1,0.96,True,True,both_correct
8926,1,1,0.7333333333333333,1,0.97,True,True,both_correct
8927,1,1,0.7133333333333334,1,0.995,True,True,both_correct
8928,1,1,0.6566666666666666,1,0.825,True,True,both_correct
8929,1,1,0.6566666666666666,1,0.94,True,True,both_correct
8930,1,1,0.58,1,0.87,True,True,both_correct
8931,1,1,0.6533333333333333,1,0.96,True,True,both_correct
8932,1,0,0.4766666666666667,1,0.89,False,True,reference_only_correct
8933,1,1,0.5433333333333333,1,0.88,True,True,both_correct
8934,1,1,0.6466666666666666,1,0.835,True,True,both_correct
8935,1,1,0.5166666666666667,1,0.865,True,True,both_correct
8936,1,1,0.5566666666666666,1,0.84,True,True,both_correct
8937,1,1,0.55,1,0.935,True,True,both_correct
8938,1,1,0.5366666666666666,1,0.845,True,True,both_correct
8939,1,1,0.5533333333333333,1,0.905,True,True,both_correct
8940,1,1,0.56,1,0.81,True,True,both_correct
8941,1,1,0.6366666666666667,1,0.92,True,True,both_correct
8942,1,1,0.65,1,0.97,True,True,both_correct
8943,1,1,0.61,1,0.76,True,True,both_correct
8944,1,1,0.6066666666666667,1,0.885,True,True,both_correct
8945,1,1,0.5333333333333333,1,0.91,True,True,both_correct
8946,1,1,0.66,1,0.985,True,True,both_correct
8947,0,0,0.27,0,0.385,True,True,both_correct
8948,0,0,0.34,0,0.315,True,True,both_correct
8949,0,1,0.51,1,0.9,False,False,both_wrong
8950,0,1,0.5066666666666667,1,0.875,False,False,both_wrong
8951,0,0,0.38,0,0.28,True,True,both_correct
8952,0,0,0.47333333333333333,0,0.34,True,True,both_correct
8953,0,0,0.4,0,0.285,True,True,both_correct
8954,0,1,0.5566666666666666,0,0.255,False,True,reference_only_correct
8955,0,0,0.45,0,0.3,True,True,both_correct
8956,0,1,0.7022222222222222,0,0.28,False,True,reference_only_correct
8957,0,0,0.39666666666666667,1,0.965,True,False,new_model_only_correct
8958,0,0,0.4766666666666667,0,0.22,True,True,both_correct
9003,1,1,0.6566666666666666,1,0.785,True,True,both_correct
9004,1,1,0.5133333333333333,1,0.85,True,True,both_correct
9005,1,1,0.54,1,0.955,True,True,both_correct
9006,1,0,0.4766666666666667,1,0.63,False,True,reference_only_correct
9007,1,1,0.5533333333333333,1,0.915,True,True,both_correct
9008,1,0,0.49,1,0.89,False,True,reference_only_correct
9009,1,1,0.5533333333333333,1,0.87,True,True,both_correct
9010,1,1,0.65,1,0.975,True,True,both_correct
9011,1,1,0.6966666666666667,1,0.97,True,True,both_correct
9012,1,1,0.5833333333333334,1,0.92,True,True,both_correct
9013,1,1,0.7,1,0.875,True,True,both_correct
9014,1,1,0.56,1,0.91,True,True,both_correct
9015,1,1,0.6533333333333333,1,0.99,True,True,both_correct
9016,1,1,0.54,1,0.98,True,True,both_correct
9017,1,0,0.49666666666666665,1,0.85,False,True,reference_only_correct
9018,1,1,0.6266666666666667,1,0.945,True,True,both_correct
9019,1,0,0.46,1,0.925,False,True,reference_only_correct
9020,1,0,0.48,1,0.88,False,True,reference_only_correct
9021,1,1,0.6533333333333333,1,0.955,True,True,both_correct
9022,1,1,0.6333333333333333,1,0.925,True,True,both_correct
9023,1,1,0.6333333333333333,1,0.97,True,True,both_correct
9024,1,1,0.6633333333333333,1,0.945,True,True,both_correct
9025,1,1,0.5666666666666667,1,0.97,True,True,both_correct
9026,1,1,0.7066666666666667,1,0.97,True,True,both_correct
9027,1,0,0.44,1,0.915,False,True,reference_only_correct
9028,1,1,0.5466666666666666,1,0.92,True,True,both_correct
9029,1,0,0.47,1,0.92,False,True,reference_only_correct
9030,1,1,0.63,1,0.885,True,True,both_correct
9031,1,1,0.6533333333333333,1,0.945,True,True,both_correct
9032,1,1,0.6233333333333333,1,0.87,True,True,both_correct
9033,1,0,0.4633333333333333,1,0.78,False,True,reference_only_correct
9034,1,1,0.5366666666666666,1,0.99,True,True,both_correct
9035,1,1,0.57,1,0.84,True,True,both_correct
9036,1,1,0.5133333333333333,1,0.93,True,True,both_correct
9037,1,1,0.6066666666666667,1,0.99,True,True,both_correct
9038,1,0,0.45,1,0.9,False,True,reference_only_correct
9039,0,1,0.5166666666666667,0,0.355,False,True,reference_only_correct
9040,0,1,0.5166666666666667,0,0.315,False,True,reference_only_correct
9041,0,0,0.49333333333333335,0,0.215,True,True,both_correct
9042,0,0,0.4666666666666667,0,0.375,True,True,both_correct
9043,0,0,0.44666666666666666,0,0.32,True,True,both_correct
9044,0,1,0.5133333333333333,0,0.21,False,True,reference_only_correct
9045,0,0,0.4533333333333333,0,0.275,True,True,both_correct
9046,0,0,0.46,0,0.345,True,True,both_correct
9105,1,0,0.4266666666666667,1,0.875,False,True,reference_only_correct
9106,1,1,0.5066666666666667,1,0.545,True,True,both_correct
9107,1,0,0.4666666666666667,1,0.92,False,True,reference_only_correct
9108,1,1,0.6166666666666667,1,0.955,True,True,both_correct
9109,1,1,0.5266666666666666,1,0.965,True,True,both_correct
9110,1,1,0.5866666666666667,1,0.975,True,True,both_correct
9111,1,1,0.52,1,0.65,True,True,both_correct
9112,1,1,0.53,1,0.815,True,True,both_correct
9113,1,1,0.5566666666666666,1,0.955,True,True,both_correct
9114,1,0,0.49666666666666665,1,0.94,False,True,reference_only_correct
9115,1,1,0.57,1,0.925,True,True,both_correct
9116,1,0,0.49666666666666665,1,0.965,False,True,reference_only_correct
9117,1,1,0.52,1,0.98,True,True,both_correct
9118,1,0,0.49666666666666665,1,0.93,False,True,reference_only_correct
9119,1,1,0.6166666666666667,1,0.91,True,True,both_correct
9120,1,1,0.5833333333333334,1,0.94,True,True,both_correct
9121,1,1,0.5466666666666666,1,0.94,True,True,both_correct
9122,1,1,0.6266666666666667,1,0.96,True,True,both_correct
9123,1,1,0.62,1,0.89,True,True,both_correct
9124,1,1,0.5733333333333334,1,0.975,True,True,both_correct
9125,1,1,0.5866666666666667,1,0.885,True,True,both_correct
9126,1,1,0.5133333333333333,1,0.85,True,True,both_correct
9127,1,1,0.7266666666666667,1,0.86,True,True,both_correct
9128,1,1,0.6566666666666666,1,0.955,True,True,both_correct
9129,1,1,0.6866666666666666,1,0.995,True,True,both_correct
9130,1,1,0.59,1,0.965,True,True,both_correct
9131,1,1,0.6633333333333333,1,0.915,True,True,both_correct
9132,1,1,0.5633333333333334,1,0.855,True,True,both_correct
9133,1,1,0.58,1,0.98,True,True,both_correct
9134,1,1,0.55,1,0.945,True,True,both_correct
9135,1,1,0.5533333333333333,1,0.84,True,True,both_correct
9136,0,1,0.71,0,0.195,False,True,reference_only_correct
9226,1,1,0.6333333333333333,1,0.785,True,True,both_correct
9227,1,1,0.6366666666666667,1,0.9,True,True,both_correct
9228,1,1,0.6533333333333333,1,0.975,True,True,both_correct
9229,1,1,0.6933333333333334,1,0.975,True,True,both_correct
9230,1,1,0.55,1,1.0,True,True,both_correct
9231,1,1,0.5533333333333333,1,0.89,True,True,both_correct
9232,1,1,0.5866666666666667,1,0.86,True,True,both_correct
9233,1,0,0.4633333333333333,1,0.96,False,True,reference_only_correct
9234,1,0,0.49333333333333335,1,0.88,False,True,reference_only_correct
9235,1,1,0.6533333333333333,1,0.95,True,True,both_correct
9236,1,1,0.68,1,0.965,True,True,both_correct
9237,1,1,0.58,1,0.99,True,True,both_correct
9238,1,1,0.5233333333333333,1,0.955,True,True,both_correct
9239,0,0,0.4633333333333333,0,0.345,True,True,both_correct
9240,0,0,0.36666666666666664,1,0.82,True,False,new_model_only_correct
9241,0,0,0.44666666666666666,0,0.31,True,True,both_correct
9242,1,1,0.7633333333333333,1,0.935,True,True,both_correct
9243,1,1,0.5933333333333334,1,0.93,True,True,both_correct
9244,1,1,0.57,1,0.94,True,True,both_correct
9245,1,0,0.47,1,0.945,False,True,reference_only_correct
9246,1,1,0.67,1,0.97,True,True,both_correct
9247,1,1,0.5533333333333333,1,0.93,True,True,both_correct
9248,1,1,0.6233333333333333,1,0.94,True,True,both_correct
9249,1,1,0.6466666666666666,1,0.945,True,True,both_correct
9250,1,1,0.56,1,0.98,True,True,both_correct
9251,1,1,0.72,1,0.89,True,True,both_correct
9252,1,0,0.4666666666666667,1,0.82,False,True,reference_only_correct
9253,1,1,0.74,1,0.89,True,True,both_correct
9254,1,1,0.7033333333333334,1,0.97,True,True,both_correct
9255,1,1,0.6166666666666667,1,0.975,True,True,both_correct
9256,1,1,0.6966666666666667,1,0.93,True,True,both_correct
9257,1,1,0.6533333333333333,1,0.97,True,True,both_correct
9258,1,1,0.5633333333333334,1,0.965,True,True,both_correct
9259,1,1,0.63,1,0.92,True,True,both_correct
9260,1,1,0.72,1,0.97,True,True,both_correct
9261,1,1,0.57,1,0.885,True,True,both_correct
9262,1,1,0.59,1,0.97,True,True,both_correct
9263,0,0,0.32666666666666666,0,0.255,True,True,both_correct
9264,0,0,0.44,0,0.315,True,True,both_correct
9341,1,1,0.6233333333333333,1,0.97,True,True,both_correct
9342,1,0,0.4766666666666667,1,0.96,False,True,reference_only_correct
9343,1,0,0.5,1,0.98,False,True,reference_only_correct
9344,1,0,0.45,1,0.875,False,True,reference_only_correct
9345,1,0,0.47,1,0.91,False,True,reference_only_correct
9346,1,1,0.5766666666666667,1,0.935,True,True,both_correct
9347,1,1,0.69,1,0.955,True,True,both_correct
9348,1,1,0.7133333333333334,1,0.87,True,True,both_correct
9349,1,1,0.59,1,0.825,True,True,both_correct
9350,1,1,0.67,1,0.955,True,True,both_correct
9351,1,1,0.5566666666666666,1,0.965,True,True,both_correct
9352,1,1,0.5433333333333333,1,0.88,True,True,both_correct
9353,1,1,0.6666666666666666,1,0.935,True,True,both_correct
9354,1,1,0.5866666666666667,1,0.97,True,True,both_correct
9355,1,1,0.5733333333333334,1,0.96,True,True,both_correct
9356,1,0,0.43666666666666665,1,0.835,False,True,reference_only_correct
9357,1,0,0.37666666666666665,1,0.81,False,True,reference_only_correct
9358,1,1,0.69,1,0.925,True,True,both_correct
9359,1,0,0.43,1,0.905,False,True,reference_only_correct
9360,1,1,0.6333333333333333,1,0.89,True,True,both_correct
9361,1,1,0.5833333333333334,1,0.975,True,True,both_correct
9362,1,1,0.5566666666666666,1,0.81,True,True,both_correct
9363,1,1,0.62,1,0.935,True,True,both_correct
9364,1,1,0.6433333333333333,1,0.705,True,True,both_correct
9365,1,1,0.62,1,0.72,True,True,both_correct
9366,1,1,0.5266666666666666,1,0.98,True,True,both_correct
9367,1,1,0.56,1,0.91,True,True,both_correct
9368,1,1,0.7633333333333333,1,0.98,True,True,both_correct
9369,1,1,0.7133333333333334,1,0.985,True,True,both_correct
9370,1,1,0.7433333333333333,1,0.905,True,True,both_correct
9371,1,1,0.7033333333333334,1,0.965,True,True,both_correct
9372,1,1,0.62,1,0.87,True,True,both_correct
9373,1,1,0.59,1,0.785,True,True,both_correct
9374,1,1,0.5466666666666666,1,0.895,True,True,both_correct
9375,1,1,0.57,1,0.86,True,True,both_correct
9376,1,0,0.43333333333333335,1,0.905,False,True,reference_only_correct
9525,1,0,0.4,1,0.81,False,True,reference_only_correct
9526,1,0,0.43,1,0.96,False,True,reference_only_correct
9527,1,0,0.48,1,0.93,False,True,reference_only_correct
9528,1,0,0.49666666666666665,1,0.795,False,True,reference_only_correct
9529,1,1,0.5533333333333333,1,0.95,True,True,both_correct
9530,1,1,0.5066666666666667,1,0.975,True,True,both_correct
9531,1,1,0.5366666666666666,1,0.84,True,True,both_correct
9532,1,0,0.4766666666666667,1,0.94,False,True,reference_only_correct
9533,1,1,0.6166666666666667,1,0.88,True,True,both_correct
9534,1,0,0.47333333333333333,1,0.965,False,True,reference_only_correct
9535,1,1,0.5733333333333334,1,0.945,True,True,both_correct
9536,1,0,0.43666666666666665,1,0.89,False,True,reference_only_correct
9537,1,0,0.4633333333333333,1,0.965,False,True,reference_only_correct
9538,1,1,0.5066666666666667,1,0.81,True,True,both_correct
9539,1,1,0.5733333333333334,1,0.85,True,True,both_correct
9540,1,1,0.5566666666666666,1,0.965,True,True,both_correct
9541,1,0,0.41333333333333333,1,0.865,False,True,reference_only_correct
9542,1,0,0.4066666666666667,1,0.91,False,True,reference_only_correct
9543,1,1,0.6633333333333333,1,0.565,True,True,both_correct
9544,1,1,0.55,1,0.945,True,True,both_correct
9545,1,0,0.49333333333333335,1,0.91,False,True,reference_only_correct
9546,1,0,0.48,1,0.845,False,True,reference_only_correct
9547,0,1,0.5266666666666666,0,0.365,False,True,reference_only_correct
9548,0,1,0.7666666666666667,0,0.285,False,True,reference_only_correct
9549,0,1,0.5433333333333333,0,0.355,False,True,reference_only_correct
9550,0,1,0.6233333333333333,0,0.28,False,True,reference_only_correct
9551,0,1,0.6,0,0.255,False,True,reference_only_correct
9552,0,1,0.5466666666666666,0,0.39,False,True,reference_only_correct
9553,0,0,0.44333333333333336,0,0.295,True,True,both_correct
9554,0,0,0.4766666666666667,0,0.265,True,True,both_correct
9555,0,1,0.55,0,0.345,False,True,reference_only_correct
9680,1,1,0.61,1,0.98,True,True,both_correct
9681,1,1,0.63,1,0.965,True,True,both_correct
9682,1,1,0.5566666666666666,1,0.91,True,True,both_correct
9683,1,1,0.5766666666666667,1,0.93,True,True,both_correct
9684,1,0,0.45,1,0.915,False,True,reference_only_correct
9685,1,1,0.5566666666666666,1,0.82,True,True,both_correct
9686,1,0,0.48333333333333334,1,1.0,False,True,reference_only_correct
9687,1,1,0.63,1,0.955,True,True,both_correct
9688,1,1,0.54,1,0.94,True,True,both_correct
9689,1,0,0.49333333333333335,1,0.905,False,True,reference_only_correct
9690,1,1,0.5966666666666667,1,0.95,True,True,both_correct
9691,1,1,0.5133333333333333,1,0.97,True,True,both_correct
9692,1,0,0.41333333333333333,1,0.705,False,True,reference_only_correct
9693,1,0,0.46,1,0.985,False,True,reference_only_correct
9694,0,1,0.5033333333333333,1,0.685,False,False,both_wrong
9695,0,0,0.47,0,0.255,True,True,both_correct
9696,0,1,0.6,0,0.375,False,True,reference_only_correct
9697,0,0,0.4866666666666667,1,0.885,True,False,new_model_only_correct
9698,0,1,0.64,0,0.255,False,True,reference_only_correct
9699,0,1,0.5933333333333334,0,0.305,False,True,reference_only_correct
9700,0,1,0.5933333333333334,0,0.365,False,True,reference_only_correct
9701,0,0,0.43333333333333335,0,0.33,True,True,both_correct
9702,0,1,0.5933333333333334,0,0.24,False,True,reference_only_correct
9703,0,1,0.55,0,0.3,False,True,reference_only_correct
9704,0,1,0.57,1,0.776666666667,False,False,both_wrong
9705,0,1,0.6566666666666666,0,0.305,False,True,reference_only_correct
9706,0,1,0.63,0,0.295,False,True,reference_only_correct
9827,1,0,0.44,1,0.965,False,True,reference_only_correct
9828,1,0,0.48,1,0.905,False,True,reference_only_correct
9829,1,1,0.5533333333333333,1,0.93625,True,True,both_correct
9830,1,0,0.48,1,0.955,False,True,reference_only_correct
9831,1,1,0.55,1,0.975,True,True,both_correct
9832,1,1,0.5333333333333333,1,0.9,True,True,both_correct
9833,1,0,0.47333333333333333,1,0.92,False,True,reference_only_correct
9834,0,0,0.3516666666666667,0,0.3,True,True,both_correct
9835,0,0,0.22333333333333333,0,0.285,True,True,both_correct
9836,1,0,0.47,1,0.735,False,True,reference_only_correct
9837,1,0,0.36333333333333334,1,0.86,False,True,reference_only_correct
9838,1,0,0.43333333333333335,1,0.915,False,True,reference_only_correct
9839,1,0,0.36,1,0.815,False,True,reference_only_correct
9840,1,0,0.47333333333333333,1,0.69,False,True,reference_only_correct
